epoch,train_loss,val_loss,val_roc_auc_score
1,0.7962909954966921,0.6507050395011902,0.6412820705082544
2,0.6543464245218219,0.45649492740631104,0.745685399717567
3,0.5961157842115923,0.3739311993122101,0.8189679951011634
4,0.5325188623797713,0.8359413146972656,0.8472487784151265
5,0.541317593870741,0.9935919642448425,0.8473237606068559
6,0.531485065817833,0.6523915529251099,0.8616328621952287
7,0.48677680031819776,0.35520651936531067,0.8656943975805746
8,0.4839877323670821,0.33291149139404297,0.8707244529424262
9,0.48428263266881305,0.33472004532814026,0.8710868668691186
10,0.4861583375569546,0.6295980215072632,0.8541783826341245
11,0.4920037461049629,1.0988330841064453,0.8663067521463652
12,0.5729145556688309,0.8116208910942078,0.8607018333145878
13,0.5463344897284652,0.4243112802505493,0.8500668591209587
14,0.5188187335928282,0.5690262317657471,0.8493326584936077
15,0.4909282317667296,0.5938729047775269,0.8574713505542434
16,0.47698449574862467,0.609505832195282,0.8668222547145052
17,0.47251747006719763,0.3872310221195221,0.8637761031754958
18,0.4786350478728612,0.3335868716239929,0.8599363901073495
19,0.4700826241663008,0.5127915740013123,0.8603113010659968
