epoch,train_loss,val_loss,val_roc_auc_score
1,0.6282244741212665,0.5141084790229797,0.8489115172421419
2,0.5622516902178292,0.4953513443470001,0.8586796687562882
3,0.5332418946534629,0.4787537455558777,0.8598958506086437
4,0.5151456330470213,0.49279066920280457,0.8607969307992526
5,0.506638627352677,0.4418342113494873,0.8640446891549749
6,0.49422720813845084,0.48712897300720215,0.8673753690006302
7,0.48747726160240923,0.41513973474502563,0.8674251218945903
8,0.4779927499416306,0.4170990288257599,0.870570610412728
9,0.4744787865032361,0.466220885515213,0.8663692549227724
10,0.4702140819134675,0.4153568744659424,0.8663858392207591
11,0.4703583850517986,0.4183333218097687,0.8662034119429057
12,0.4624909837766895,0.4680215120315552,0.8631519011133593
13,0.4581600752637142,0.4297616183757782,0.8659159507778036
14,0.4559456302425054,0.46681973338127136,0.8637986887348392
15,0.44932641652156047,0.4443974196910858,0.8648766681039725
16,0.44976883299472764,0.3734571039676666,0.8687021128395636
17,0.4433832991076267,0.40806663036346436,0.8668059747697547
18,0.44063962679209673,0.4201580584049225,0.8648434995079991
