epoch,train_loss,val_loss,val_roc_auc_score
1,1.3457342262925773,0.4999873638153076,0.8425686399480123
2,1.2772672438986914,0.49872279167175293,0.8494482560391906
3,1.3085486776984057,0.49578675627708435,0.8537784776115673
4,1.2718804526603085,0.4806576669216156,0.8560716829752933
5,1.2294125100205229,0.47010472416877747,0.8593021657356378
6,1.216344118803397,0.4812021255493164,0.8646196528324522
7,1.1975409699125765,0.4913562834262848,0.8673689998625327
8,1.2318982292409144,0.5111657977104187,0.8664879591097114
9,1.1857918555709137,0.45450451970100403,0.8683000287431735
10,1.1732076331116688,0.45754244923591614,0.8638823279471126
11,1.1579862666312761,0.4634343385696411,0.8655756757770029
12,1.1622479706431714,0.41058775782585144,0.8617515839988004
13,1.16407597133483,0.4334695041179657,0.8581711843437183
14,1.1473141260074016,0.4397500455379486,0.8584461190467263
15,1.130988877623474,0.4312562346458435,0.8609642709856409
16,1.1422767038546302,0.4455539286136627,0.8570651970157088
17,1.129027292874581,0.4587428867816925,0.8598457866256763
18,1.1232738474319721,0.4495342969894409,0.8606518451867682
19,1.1091150239509642,0.4423845410346985,0.8544845599170197
